id	ER-NOD-ERR1084805	ER-NOD-ERR1084806	ER-ATH-ERR1084764	ER-ATH-ERR1084765	TN-NOD-ERR1084798	TN-NOD-ERR1084799	TN-ATH-ERR1084768	TN-ATH-ERR1084766
ENSG00000264608	0	0	0	0	0	0	0	0
ENSG00000264635	0	1.42926	0	0	0	0	0	0
ENSG00000264920	0	0	0	0	0	0.280793	0	0
ENSG00000264923	0	0	0	5.06796	0	0	0	0
ENSG00000264949	0	0	0	0	0	0	0	0
ENSG00000264954	0	0	0	0	0	0	0	0
ENSG00000265043	0	0	0	0	0	0.301671	0	0
ENSG00000265058	0	0	0	0	0	0	0	0
ENSG00000265073	0	0	0	0	0	0	0	0
ENSG00000265185	0	4.93393	4.84133	3.57014	5.84218	0	8.3337	5.02887
ENSG00000265242	0	0	0	0	0	0	0	0.913534
ENSG00000265414	0	0	0	0	0	0	0	0
ENSG00000265494	0	0	0	0	0	0	0	0
ENSG00000265692	0	0	0	0	0	0	0	0.862429
ENSG00000265784	0	10.0595	0	0	0	0	0	0
ENSG00000265868	3.77194	4.53419	5.153	4.66173	4.62431	3.5207	0	0
ENSG00000265933	0	0	0	0	0	4.48513	0	5.55416
ENSG00000265992	0	0	0	0	0	0	0	0
ENSG00000266340	2.93173	3.03573	0	3.4125	0	1.75853	0	0
ENSG00000266345	0	0	4.93393	0	0	0	0	0
ENSG00000266405	1.37782	3.51005	2.44368	4.43274	2.54509	3.88525	4.43274	5.5537
ENSG00000266560	0	3.02699	0	0	0	0	0	4.33522
ENSG00000266677	0	0	0	1.92763	0	0	0	0
ENSG00000266821	0	0	0	0	0	0.392202	0	0
ENSG00000266896	0	0	0	0	0	0	0	0
ENSG00000266926	0	0	0	0	0	0	0	0
ENSG00000266942	0	0	0	0	0	0	0	0
ENSG00000266990	0	0	0	0	1.72462	0	0	0
ENSG00000267009	0	0	0	0	0	0	0	0
ENSG00000267028	3.06509	0	0	3.87566	0	0	2.87914	0
ENSG00000267040	0	0	0	0	0.668889	0	0	0
ENSG00000267121	0	1.81947	0	0	0	0	0	0
ENSG00000267165	7.26847	5.18504	0	6.00847	6.40904	7.92785	5.54369	7.82893
ENSG00000267187	0	0	0	3.1672	1.87502	1.9796	0	0
ENSG00000267205	0	0	0	0	0	0	0	0
ENSG00000267228	0	0	0	0	0	0	0	0
ENSG00000267250	0	0	0	0	0	0	2.33076	0
ENSG00000267284	0	3.76363	0	3.45462	0	0	0	0
ENSG00000267309	0	0	0	0	0	0	0	0
ENSG00000267327	0	0	0	0	0	0	0	0
ENSG00000267356	3.10169	0	0	0	4.14933	3.94349	3.44827	5.26909
ENSG00000267365	0	0	0	0	0.54739	2.93959	0	0
ENSG00000267368	0	2.44368	3.02026	3.12294	0	0.955312	2.1405	0
ENSG00000267383	2.61213	2.34518	2.84559	0	0.61062	2.09908	1.65509	0
ENSG00000267385	0	0	0	0	0	0	0.930493	0
ENSG00000267402	0	0	0	0	0	0	0	0
ENSG00000267473	1.17688	0	0	0	0	0	0	0
ENSG00000267484	0	0	0	0	0	0	0	0
ENSG00000267519	0	0	0	0	0	0	0	0
ENSG00000267520	1.07905	3.93031	2.55284	2.36738	1.61962	1.45806	1.54305	2.09908
ENSG00000267580	4.8126	6.51847	6.34251	6.79581	5.82157	4.85846	5.24913	3.28212
ENSG00000267633	4.37162	3.79464	0	0	6.66562	2.99675	5.73295	5.73282
ENSG00000267650	0	0	0	0	0	0	0	2.97383
ENSG00000267696	0	0	4.57929	0	0	0	4.1423	3.19737
ENSG00000267709	0	0	0	0	0	0	0	0
ENSG00000267756	0	0	0	0	2.09908	0	1.71002	0
ENSG00000267834	0	0	0	0	0	0	0	0
ENSG00000267884	0	4.85846	0	0	4.73311	0.14865	6.16867	2.20837
ENSG00000267890	0	0	0	0	2.35162	2.95168	0	2.4495
ENSG00000267893	0	0	0	0	2.31616	6.36182	6.14262	1.93232
ENSG00000267906	0	4.31597	0	4.01367	2.71649	0	0	0
ENSG00000267939	0	2.96566	0	3.77911	0	2.5187	0	0
ENSG00000267957	0	0	0	0	0	0	0	0
ENSG00000268006	0	0	0	0	0	0.647552	0	0.780257
ENSG00000268156	3.1672	0	0	0	0	0	0	0
ENSG00000268174	0	0	0	0	0	0	0	2.2663
ENSG00000268211	0	1.16097	0	0	0	0	0.914201	0
ENSG00000268220	0	0	0	0	0	0	0	1.93532
ENSG00000268222	0	0	0	0	1.42357	0	0	0
ENSG00000268240	1.69302	0	0	0	1.75252	0.76433	0	0.703789
ENSG00000268549	0	0	0	0	0	0	0	0.823896
ENSG00000268658	0	0	0	0	0	0	0	0
ENSG00000268784	0	2.42787	0	0	0	0	0	0
ENSG00000268802	0	0	0	0	0	0	0	0
ENSG00000268912	0	1.56676	0	0	0	0	0	0
ENSG00000268949	0	0	0	0	0	0	0.636803	0
ENSG00000269044	0	0	0	0	0.792319	0	0	0
ENSG00000269110	0	0	0	0	0	0	0	0
ENSG00000269296	0	0	0	0	0	0	0	0.914201
ENSG00000269402	0	3.66227	0	0	0	0	2.38608	0
ENSG00000269410	0	0	0	0	0	0.632597	0	0
ENSG00000269468	0	0	0	0	0	2.60919	0	0
ENSG00000269473	0	0.804793	0	0	0	0	0	0
ENSG00000269480	0	0	0	0	0	0	0	0
ENSG00000269486	0	0	0	0	0.719518	0.782118	0	0
ENSG00000269609	0	0	0	0	0	0	0	0
ENSG00000269633	3.71164	0	0	0	0	0	0	0
ENSG00000269746	4.15617	3.94349	0	4.42411	4.42411	5.06676	4.30165	2.78169
ENSG00000269779	0	0	0	0	0	0	0	0
ENSG00000269821	0.689516	0.76433	1.35758	1.09393	0.775509	0.416472	1.06549	0.275319
ENSG00000269842	0.914201	0	0	0	0	0	0	0
ENSG00000269866	0	0	0	0	0	0	0	0
ENSG00000269905	0	0	0	0	0	0	0	0
ENSG00000269918	0	0	0	0	5.52593	0	5.78496	3.23099
ENSG00000269930	0	3.08434	2.99675	2.74642	2.57383	0	1.73624	5.55555
ENSG00000269945	0	0	0	0	0	0	0.897448	0
ENSG00000269950	2.10218	0	0	0	3.04299	4.61492	3.60656	1.90357
ENSG00000269966	0	0	0	0	0	0	0	0
ENSG00000269984	0	0.747005	0	0	0	0	0	0
ENSG00000269990	0	0	0	0	0	0.673123	0	0
ENSG00000270022	0	2.93173	3.1911	2.90359	3.60113	3.23504	3.85765	5.20478
ENSG00000270071	2.46468	0	0	0	1.84682	1.93232	0	0
ENSG00000270093	1.9133	0	0	0	3.92089	4.1143	2.71203	2.37331
ENSG00000270108	4.98634	3.2023	0	3.25515	4.87108	4.16809	3.61235	6.28791
ENSG00000270346	0	0	0	0	0	0	0	0.654239
ENSG00000270367	1.63922	2.10218	0	2.45678	0	0	0	0
ENSG00000270605	1.03077	0	0	0	0.970427	0	0	0
ENSG00000270933	4.55808	0	0	0	5.77542	3.09557	6.44338	5.0079
ENSG00000270951	4.39276	0	0	0	2.62064	2.69435	4.48513	0
ENSG00000271024	0	0	0	0	0	0	0	0
ENSG00000271079	0	1.23317	0	0	1.67858	0	0	0
ENSG00000271109	0	0	0	0	0	0	0	0
ENSG00000271122	0	0	0	0	0	0	0	0
ENSG00000271131	0	0	0	0	0	0	0	2.46989
ENSG00000271321	0	0	0	0	0	0	0	0
ENSG00000271335	1.62211	0	0	0	0	0	0	0
ENSG00000271370	5.14633	5.72453	4.10712	4.57929	2.74338	4.42411	5.2392	0
ENSG00000271430	0	0	0	0	0	0	0	0.32585
ENSG00000271519	0	0	0	0	0	0	0.392202	0
ENSG00000271550	0	0	0	0	0	0	0	0
ENSG00000271581	0	0	0	0	0	0	0	0
ENSG00000271704	0	0	0	0	0	0	0	0
ENSG00000271811	0	0	0	0	0	0	0	5.20263
ENSG00000271851	0	0	0	0	0	0	0	0
ENSG00000272094	0	0	0	0	1.25117	0	0	1.67013
ENSG00000272139	0	0	0	0	0	0	0	3.60656
ENSG00000272143	3.65412	0	0	0	1.76173	3.1672	4.42411	5.80127
ENSG00000272214	0	0	0	0	0	0.55807	0.752613	0
ENSG00000272244	0	0	0	0	0	0	0	0
ENSG00000272268	0	0	2.01011	0	0	0	0	0
ENSG00000272356	0	0.907628	0	0	0	0	0	0
ENSG00000272455	0	0	2.37964	0	1.26162	0	0	0
ENSG00000272462	0.634032	0	1.69896	0	0	0	0.499162	1.88244
ENSG00000272473	0	1.9983	0	0	0	0	0	0
ENSG00000272476	1.44027	0	0	0	0	0	0	0
ENSG00000272491	3.14522	2.24826	2.30869	2.57383	2.98661	2.76031	3.09557	4.18455
ENSG00000272501	0	0	0	0	0	0	0	0.621429
ENSG00000272505	4.09439	2.00015	0	0	4.7156	4.93393	4.66173	3.74273
ENSG00000272520	0	0	0	0	0	0.341054	0	0.887698
ENSG00000272574	3.2968	4.06432	4.79017	4.47817	4.21166	4.15617	5.2751	5.90947
ENSG00000272601	0	0	3.80779	3.67886	3.08434	3.60656	0	0
ENSG00000272610	0	0	0	0	0	0	0.734958	0
ENSG00000272695	0	0	0	2.01748	0	0	0	0
ENSG00000272716	0	0	0	0	0	0	0	0
ENSG00000272717	4.21166	4.26846	2.88595	2.65914	3.2476	3.66911	3.80779	2.751
ENSG00000272720	0	0	0	0	0	0	0	0
ENSG00000272801	0	0	0	0	1.90357	0	6.06678	4.16809
ENSG00000272808	0	0	0	0	0	0	0	0.813975
ENSG00000272892	0	0	0	0	0.894849	0	0	0
ENSG00000272909	0	0	0	0	0	0	0	0
ENSG00000272955	0	0	0	0	0	1.80274	1.9796	0
ENSG00000272983	0	1.44027	0	0	0	0	0	0
ENSG00000272991	4.75665	5.13397	5.60507	5.32008	5.38068	1.84682	5.48018	6.79208
ENSG00000273007	0	0	0	0	0	0.798963	0	0
ENSG00000273056	3.10603	3.10603	0	0	0	0	5.98129	4.03307
ENSG00000273079	0.826241	0	0	1.03077	0.0537453	0.408966	1.45926	0.994546
ENSG00000273270	0.518727	0	0	0	0	0	0.23137	0
ENSG00000273289	5.44734	4.8126	0	0	5.73078	3.46583	3.60113	3.67886
ENSG00000273290	0	0	1.82834	0	0	0	0	0
ENSG00000273311	0	0	0	0	0	0	0	0
ENSG00000273321	0	3.54011	0	3.22191	4.43274	4.45131	5.27423	3.79464
ENSG00000273372	0	0	0	0	0	0	0	0
ENSG00000273381	0	0	0	0	0	0.25939	0	0
ENSG00000273382	0.780257	0	0	0	0	0	0	0
ENSG00000273433	0	0	0	0	0	0	4.21166	3.11453
ENSG00000273448	0	0	0	0	0	0	0	1.84195
ENSMUSG00000000131	4.16158	2.25559	4.98634	4.98634	2.42118	3.54011	3.71164	4.8126
ENSMUSG00000000402	0	0	0	0	0	0	0	0
ENSMUSG00000000690	0	4.15617	2.37331	0	0	1.82834	0	2.0796
ENSMUSG00000001493	0	0	0	1.89783	0	0	0	0
ENSMUSG00000001630	2.74338	0.983561	0	2.51248	2.24337	1.16097	2.11627	3.40636
ENSMUSG00000001930	0	0	0	0	0	0	0	0
ENSMUSG00000002297	0.979562	0	0	1.98412	0.661171	0.680547	2.51248	1.37782
ENSMUSG00000002346	0	0	0	0	0	0	0	0
ENSMUSG00000002983	0	0	0	0	0	0	0	0.539739
ENSMUSG00000003282	0	0	0	0	0	0	0	0
ENSMUSG00000003382	0	0	0	1.93232	0	0	0	1.75252
ENSMUSG00000004098	0.542811	0	2.16008	1.96345	0	0	0	0.322437
ENSMUSG00000004151	0	0	0	0	1.28308	0	0	2.81365
ENSMUSG00000004612	4.16809	2.956	0	0	1.24807	4.25873	0	1.65509
ENSMUSG00000005268	3.98565	1.64869	1.85809	2.41389	1.89783	0.839368	0.970427	0.450442
ENSMUSG00000009394	0	0	0	0	0	0	0.601075	0
ENSMUSG00000014704	0	0	0	0	0.554976	0	0.770698	1.88783
ENSMUSG00000015090	2.26093	0	0	0	0	0	0	0
ENSMUSG00000015291	0	0	0	0	0	0	0	0
ENSMUSG00000015488	0	0	0	0	0.480789	0	0	0
ENSMUSG00000015652	0	0	0	0	0	0	0	0
ENSMUSG00000015709	1.45926	0	2.31365	1.2006	2.03318	1.56132	2.19822	2.00015
ENSMUSG00000015749	0	0	0	0	0	0	0	2.04004
ENSMUSG00000015994	2.64521	1.14691	2.20427	0	1.03077	2.12209	1.52575	3.59048
ENSMUSG00000016239	0	0	0	0	0	0	1.85152	0
ENSMUSG00000019775	0	0	0	0	0	0	0	0
ENSMUSG00000019876	0	0	0	0	0	0.339692	0	0
ENSMUSG00000019880	0.894849	0	0	0	0	0	0	1.17112
ENSMUSG00000019920	0	0	0	0	0	0	0	0
ENSMUSG00000019984	0	0	0	0	0	0	0.813975	0
ENSMUSG00000019989	2.52843	0.801592	0	2.84559	0.973935	0	0.689516	0
ENSMUSG00000020010	3.61235	0	0	0	0.705202	0	0	0.859467
ENSMUSG00000020076	0	0.859467	0	0	0	0	0.740832	2.24826
ENSMUSG00000020326	0.705202	0	0	0	0	0	0	1.77837
ENSMUSG00000020460	2.28838	2.32354	3.65412	0	0	0	0	0
ENSMUSG00000020738	0	0	0	0	0	0	0	0
ENSMUSG00000021139	2.63474	0	0	0	0	0	0	0
ENSMUSG00000021720	0	0	0	0	0	0.794013	0	0.894849
ENSMUSG00000021771	3.28659	0	3.19737	0	0	2.38608	2.16008	3.02699
ENSMUSG00000022052	1.29126	0.632597	0	1.50795	0.632597	0.276652	0	0.31852
ENSMUSG00000022157	6.88102	4.56537	0	2.6393	2.90359	5.90329	3.06118	0
ENSMUSG00000022205	0	0	0	0	0	0	0	3.69668
ENSMUSG00000022283	3.73003	3.39619	4.56537	4.61492	3.74273	4.33522	3.15022	5.92717
ENSMUSG00000022557	0	0	0	0	0	0	0	0.698066
ENSMUSG00000022861	0	0	0	0	0	0	0	0
ENSMUSG00000022912	2.74642	3.33713	0	2.0959	0	2.24826	0	2.47895
ENSMUSG00000023004	3.5207	0	0	2.60919	1.40972	2.46989	1.82834	1.09393
ENSMUSG00000023013	0	0	0	0	0	0	0	0
ENSMUSG00000023087	0	0	0	0	0	0	0	0.166191
ENSMUSG00000023092	3.8949	2.0796	5.30251	2.91657	1.88783	2.26093	3.13693	0
ENSMUSG00000023274	0	0	1.9133	0	0	0	0.639387	2.10218
ENSMUSG00000023828	1.50795	0	0	0	0	0	0	0.403727
ENSMUSG00000023913	3.75543	2.16505	3.77911	4.23076	1.55853	2.78169	1.79341	6.0219
ENSMUSG00000024173	7.40355	3.95509	3.76363	4.87936	6.55373	3.68288	1.86267	5.60219
ENSMUSG00000024312	0	0	0	0	0	0	0	0
ENSMUSG00000024576	5.21971	3.05386	5.43298	5.48964	4.38406	3.87566	3.02026	5.47382
ENSMUSG00000024910	0	0	0	0	0	0	0	0
ENSMUSG00000025200	0	0	0	0	0	0	0	1.16097
ENSMUSG00000025241	0	0	0	0	0	0	0	0
ENSMUSG00000025475	3.03573	3.11453	2.4495	2.31616	0.951483	0.554976	2.81365	0
ENSMUSG00000025508	0	0	0	0	0	2.52843	0	3.55676
ENSMUSG00000025701	2.91287	0	2.22984	3.2968	1.50795	0.732966	1.50795	3.44019
ENSMUSG00000025747	0.748262	0	0	0	0	0.845921	0	0
ENSMUSG00000025789	1.06549	0	0	0	0	0	0	0
ENSMUSG00000025871	0	0	0	0	0	0	0	0
ENSMUSG00000025964	0.557601	0.782118	0	1.69896	0.406484	0	0.666922	2.01389
ENSMUSG00000026069	0	0	0	0	0	0	0	0
ENSMUSG00000026158	0	0.583817	2.26093	0	0.19279	0.200115	0	2.63149
ENSMUSG00000026222	3.96883	3.24113	3.49991	4.48513	3.09783	2.74338	3.31963	3.2023
ENSMUSG00000026457	0	0	2.12209	0	0	0	0	0
ENSMUSG00000026463	0	0	0	0	0	0	0	0.880988
ENSMUSG00000026580	0	0	0	0	0	0	0	0.418854
ENSMUSG00000026586	4.73311	2.66207	4.14933	3.95509	3.45462	3.75543	2.46989	4.61492
ENSMUSG00000027188	0	0	0	0	0	0	0	0
ENSMUSG00000027408	2.20837	0	0	0	0	0	0	0.715126
ENSMUSG00000027887	0	0	0	0	0.334298	0	0	0
ENSMUSG00000027889	4.54293	3.21111	4.42411	5.58744	3.77911	3.66227	0	3.31963
ENSMUSG00000028126	0.712685	1.18977	0	2.99146	0	0.719518	0	2.0715
ENSMUSG00000028391	0	0	0	0	0	0	0	0
ENSMUSG00000028524	0	0	0	0	0	0	0	1.28308
ENSMUSG00000028568	6.7972	5.42327	6.40493	7.09303	5.84349	6.28469	5.46523	6.6344
ENSMUSG00000028717	0.777243	0	0	0	0	0	0	0.601075
ENSMUSG00000028977	0	0	0	1.49002	0	0	0	0.175546
ENSMUSG00000029335	3.54872	1.75252	0	3.06118	3.48983	0.823896	1.89281	0
ENSMUSG00000029389	0	0	0	0	0	0	0	0
ENSMUSG00000029433	0	0	0	0	0	0	0	0
ENSMUSG00000029580	0	0	6.14131	0	0	1.07905	0	1.2006
ENSMUSG00000029600	0	0	0	0	0	0	0	0
ENSMUSG00000029621	0	0	0	0	0	0	0	1.58835
ENSMUSG00000029759	0	0	0	0	0	0	0	0
ENSMUSG00000030055	0	0	0	0	0	1.03077	0	0
ENSMUSG00000030148	0	0	0	0	0	0	0	0
ENSMUSG00000030325	3.23099	3.37135	0	2.61213	1.19633	1.37782	0	0
ENSMUSG00000030361	0	0	2.52843	0	0	0	0	0
ENSMUSG00000030471	0	0	0	0	0	0	0	0.915297
ENSMUSG00000030629	2.31616	2.83549	3.92089	2.21895	1.77837	0	1.15537	3.38177
ENSMUSG00000030722	0	0	0	0	0	0	0	2.60919
ENSMUSG00000030731	0.957042	0	0	1.95543	0	0	0	0
ENSMUSG00000030798	2.80432	2.14908	4.09439	3.08434	3.03573	3.11453	2.82021	4.6028
ENSMUSG00000031065	0	0	0	0	0	0	0	0.54739
ENSMUSG00000031242	0.552318	0	1.50795	1.67524	0	0.360233	0.336252	1.15537
ENSMUSG00000031258	0	0	0	0	0	0	0	0
ENSMUSG00000031352	0	0	0	0	0	0	0	2.11627
ENSMUSG00000031355	1.46277	0.991574	2.18006	2.42787	0	0.66228	0	1.12985
ENSMUSG00000031370	2.78169	2.09258	0	1.73259	1.47294	0	0	1.80274
ENSMUSG00000031489	5.28549	1.86634	2.49458	4.7156	1.04357	0.960728	1.53259	0
ENSMUSG00000031789	0	0	0	0	0	0	0.614777	0
ENSMUSG00000031907	0	0	0	0	0	0	0	0
ENSMUSG00000032006	0	1.20836	0	0	0	0	0	0.864518
ENSMUSG00000032231	6.51627	5.34834	5.83147	6.46846	5.97937	5.75203	5.97409	7.4062
ENSMUSG00000032243	3.33084	0.84896	2.84201	3.30875	2.01748	1.90876	2.59213	1.13824
ENSMUSG00000032323	0	0	0	0	0	0	0	0
ENSMUSG00000032399	4.35498	3.62221	4.32817	4.21865	3.79464	2.98178	3.10169	5.57147
ENSMUSG00000032487	2.31365	0	0	0	0.915297	2.05009	0	3.06118
ENSMUSG00000032562	0	0	0	0	0	0	0	5.32355
ENSMUSG00000032925	0	0	0	0	0	0	0	0
ENSMUSG00000033029	3.93031	0	0	0	3.17998	1.23712	0	0
ENSMUSG00000033039	4.21865	2.99897	4.34272	4.49805	3.33713	2.84559	2.76797	4.14933
ENSMUSG00000033825	2.99897	0	0	0	1.73624	0	0	2.74338
ENSMUSG00000034634	6.35538	3.49991	3.16235	2.88595	0	4.09439	0	0
ENSMUSG00000034781	0	0	0	0	0	0	0	0.866916
ENSMUSG00000034902	3.33713	0	3.44019	3.23504	1.95051	2.43654	0	1.57266
ENSMUSG00000034957	0	0	0	0	0	0	0	0.991574
ENSMUSG00000035067	0	0	0	0	0	0	0	0
ENSMUSG00000035133	0.816965	0.826241	2.21895	1.26674	0.177949	0	0	0.218567
ENSMUSG00000035506	0	0	0	0	0	0	0	0
ENSMUSG00000035601	1.89281	1.98412	0	2.6267	0	0	0	0
ENSMUSG00000035783	4.32817	3.71164	3.2968	4.62431	2.293	3.02699	3.2476	1.50795
ENSMUSG00000035934	1.80765	0	2.751	3.69668	1.64869	0.820255	1.62211	0.914201
ENSMUSG00000036139	0	0	0	0	0	0	0	1.17688
ENSMUSG00000036144	0	0	0	1.37782	0.204553	0	0	0
ENSMUSG00000036752	0	0	0	0	0	0	0	0
ENSMUSG00000036856	3.88525	0.623586	1.67524	2.5187	0.906152	1.69896	0	0.309436
ENSMUSG00000037370	0	0	0	0	0	0	0	0
ENSMUSG00000037440	0	0	0	0	0	0.973935	0	0
ENSMUSG00000037563	0	0	0	0	0	0	0	0
ENSMUSG00000037742	2.66207	2.71649	3.56088	3.40636	2.43654	3.14522	2.29856	0
ENSMUSG00000037902	4.07017	0.673123	4.64505	5.46231	2.65914	2.71649	2.83026	0.358993
ENSMUSG00000038203	0	0	0	0	0	0	0	0
ENSMUSG00000038210	0.820255	0	0	0	0	0.887698	3.87566	2.16008
ENSMUSG00000038227	1.77182	0	1.89281	0	0.901721	0	3.28659	3.12294
ENSMUSG00000038253	2.37964	0	0	0	3.80779	0	6.07748	5.13433
ENSMUSG00000038692	1.55853	0	1.6855	0	0.618234	0.253335	0	0.311398
ENSMUSG00000038700	0	2.92558	1.97112	2.22607	1.63136	0.864518	0.690892	2.63474
ENSMUSG00000038721	0	0	0	0	0	0	0	1.16334
ENSMUSG00000038738	0	0.51104	0	0	0	0	0.322437	0
ENSMUSG00000038775	4.7729	4.55808	0	4.35498	0.80968	0.565562	3.40636	3.07686
ENSMUSG00000038965	4.6028	4.21166	5.32159	5.32549	3.2968	4.14933	3.42	5.73237
ENSMUSG00000038982	0	0	2.25559	2.08799	0.715126	0	0	0
ENSMUSG00000038991	0.850672	0	0	0	0	0	0	1.49002
ENSMUSG00000039307	0.96232	0	0	1.52575	0	0.668889	0	0.811253
ENSMUSG00000039542	0	0	0	0	0	0	0	0
ENSMUSG00000039607	3.37135	2.36738	3.33084	4.31597	1.83782	2.91287	0.825082	3.1911
ENSMUSG00000040009	2.08298	0.719518	0	0	0.884226	1.61201	0.605021	0
ENSMUSG00000040043	0	0	0	0	0	0	0	0
ENSMUSG00000040479	3.94349	1.75853	3.66911	3.75543	2.28117	2.61213	1.75252	2.78538
ENSMUSG00000040562	0	0	0	0.480789	0.976743	0	0	0
ENSMUSG00000042258	0	0	0	0.507206	0	0	0	0
ENSMUSG00000042499	0	0	1.67013	0.51104	0.994546	0	2.06015	3.39051
ENSMUSG00000043091	0	0	0	0.520854	0.988285	2.11627	0	0
ENSMUSG00000043219	0	0	0	0.52676	2.33076	0	4.49805	2.6267
ENSMUSG00000043346	3.79464	2.76386	3.8949	4.17767	2.46989	2.72721	2.4495	3.88525
ENSMUSG00000044068	4.17767	3.2968	4.54293	4.73311	3.57972	3.2023	2.85387	4.31597
ENSMUSG00000044519	0	0	0	0.542811	0	0	0	0
ENSMUSG00000044629	1.19633	1.28308	0	0.518727	0	0	0	0.916978
ENSMUSG00000044712	0	0	0	2.20837	0	0	0	0
ENSMUSG00000045455	4.00907	3.69668	0	0.358993	3.93031	3.17998	2.25559	4.46261
ENSMUSG00000045502	3.83876	2.99146	3.66227	4.38406	2.16008	1.55464	2.57383	7.30023
ENSMUSG00000045826	4.42411	3.65412	0	3.2023	2.38931	4.62431	1.63136	0
ENSMUSG00000046345	0	0	0	0.360233	0	0	0	0
ENSMUSG00000046561	0	0	0	0.360766	0	0	0	0.350208
ENSMUSG00000046691	0	0	0	0.392202	0	0.499162	0	0
ENSMUSG00000046707	0	0	0	0.400013	0	0.293254	0	0
ENSMUSG00000046768	0	0	0	0.403727	0	0	0	2.96566
ENSMUSG00000047497	1.40972	0	2.29856	1.63922	1.2648	1.26674	0.32585	1.44027
ENSMUSG00000048007	2.92558	0	4.16809	4.58921	0	0	2.6267	3.32562
ENSMUSG00000048040	2.84201	1.76173	0	0.416472	0	2.33994	1.12676	0
ENSMUSG00000048355	5.13167	3.35682	3.75543	3.60113	1.71823	0	0	2.90359
ENSMUSG00000049565	2.07763	1.89281	0	0.458843	0.957042	0.19279	0	0
ENSMUSG00000049775	3.86985	3.2476	0	3.68288	4.55808	5.02454	3.69668	3.65412
ENSMUSG00000050010	0	0	0	0.570411	0	0	0	0
ENSMUSG00000050368	0.825082	0	3.1672	0.605021	0	0	1.87502	3.28659
ENSMUSG00000051111	0.621429	0	0	0.608261	0.769332	0	0	0
ENSMUSG00000051355	5.97394	5.73709	6.51333	6.24824	5.05955	5.53879	4.7156	6.53908
ENSMUSG00000051650	6.12416	4.46261	6.00773	6.74714	5.35824	5.64442	5.5229	7.17709
ENSMUSG00000052005	0	0	0	0.61062	0	0	0	0
ENSMUSG00000052142	0	0	0	0.618234	0	0	0	0
ENSMUSG00000052560	0	0	0	0.629691	0	0	0	0
ENSMUSG00000052861	2.14908	0.61062	0	0.632597	0.221369	0.218567	0	0.14865
ENSMUSG00000053279	0	0	0	0.644542	0	0	0	0.80968
ENSMUSG00000053475	1.77837	0	2.293	2.53898	1.14691	0	0	0.901721
ENSMUSG00000053477	4.62431	1.87502	4.73311	5.05043	3.30875	4.17767	3.33084	4.23076
ENSMUSG00000053835	0	0	0	0.548606	0	0	0	0
ENSMUSG00000054893	0	0	0	0.55807	0	0	0	2.1405
ENSMUSG00000055093	0	0	0	0.565562	2.77781	2.88595	0	2.99146
ENSMUSG00000055917	1.05765	1.12985	0	0.58902	0	0	0	0
ENSMUSG00000056054	5.19634	4.02205	6.3163	3.91099	3.32562	5.2497	0	12.117
ENSMUSG00000056468	0	0	0	0.591993	0	0	0.602227	0
ENSMUSG00000056481	1.74291	0.855816	0	2.293	1.09988	0.930493	0	1.51934
ENSMUSG00000056904	0	0	0	0.593244	0	0	0	0
ENSMUSG00000057143	0.680547	0	0	0.597716	0	0	0	0
ENSMUSG00000058625	3.22191	2.76797	0	1.91846	1.39264	1.76744	0	0
ENSMUSG00000058838	0	0	0	0.20598	0	0	0	3.4125
ENSMUSG00000058932	0	0	0	0.213028	0	0	0	2.71649
ENSMUSG00000059005	0	0	0	2.79279	1.82459	1.59218	0	2.72721
ENSMUSG00000059430	4.1423	0	3.68288	4.16158	1.46277	1.56676	3.81995	2.5187
ENSMUSG00000060128	0	0	0	0.23137	0	0	0	0
ENSMUSG00000060183	4.63498	6.16613	0	0.248631	1.23317	3.56088	1.07905	0.939114
ENSMUSG00000060568	2.956	0	2.61213	0.253335	0	2.51248	0	1.29126
ENSMUSG00000060743	2.49458	0	2.83549	0.25939	0	1.65832	2.42118	3.22191
ENSMUSG00000060904	0	0	0	0.267169	0	0	0	0.801592
ENSMUSG00000061232	2.97383	3.57014	0	0.215796	2.48589	0	0	0
ENSMUSG00000061331	0	0	0	0.204553	0	0	0	0
ENSMUSG00000061360	0	0	0	0.19279	0	0	0	1.69302
ENSMUSG00000061852	3.90237	0	0	2.03052	1.81947	2.82021	0	0
ENSMUSG00000061859	0	0	2.14381	0.200115	0	0	0	0
ENSMUSG00000061983	0	0	0	0.299179	0	0	0	0
ENSMUSG00000062082	4.30165	2.71203	0	0.32585	1.15537	4.26846	0.96777	0
ENSMUSG00000062232	0	0	0	0.329873	0	0	0	0
ENSMUSG00000062345	3.00675	1.09988	2.17808	0.355928	6.22983	5.77455	4.73311	7.46437
ENSMUSG00000062511	0	0	0	0.353889	1.5961	0	0	0
ENSMUSG00000062647	2.16505	0	4.55808	5.60896	3.2023	3.76363	0	3.56088
ENSMUSG00000062825	0	0	2.97869	0.710736	0	1.88244	0	2.35812
ENSMUSG00000062933	0	0	0	2.82708	0	0	0	0
ENSMUSG00000063001	0	0	0	0.276652	0	0	0	0
ENSMUSG00000063314	1.82459	0	0	3.02699	0	0	0	0
ENSMUSG00000063730	0	0	0	0.280793	0.677517	0	0	0
ENSMUSG00000064137	0	0	0	0.288159	0	0	0	1.22602
ENSMUSG00000064208	0	0	0	0.324	0	0	1.42357	0
ENSMUSG00000064856	0	0	0	0.309436	0	0	0	0
